id,product_name_edited,category_edited,category_description_edited,product_description,price,location
cfbfaf58-4de6-4b81-bb59-e7e2adc713b1,Weibang professional lawn mower ,DIY Tools   Materials , Garden Power Tools   Lawn Mowers,    PRICE FOR FEBRUARY ONLY  Brand new weibang virtue    SSD BBC   in   mower  no longer needed  This is the latest      model     cc engine  shaft drive with Pro   speed gearbox and bbc blade system and comes with mulching plug and discharge chute  These are quality well built machines  Unfortunately it picked up some slight damage in transit to the rear edge of the chute  see last photo   this doesn t affect the functionality in any way  the bag sits on completely fine  No oil or fuel in yet but it will be ran up and tested prior to sale  These are       so be quick and grab a bargain  Unfortunately no warranty can be supplied for machines of this nature  Cash on collection only and It can possibly be delivered if local  please ask  No silly offers  ,400.0,Ilminster  Somerset
7755ac68-03cb-4fe2-9968-588fea4cda4c,Bargain Air compressor hose reel ,DIY Tools   Materials , Power Tools   Air Compressors,New condition Info on label Bargain Air compressor hose reel   Posted by Linda in Power Tools  Air Compressors in Newport on Tay     February     ,30.0,Newport on Tay  Fife
9d3c07b4-dfb9-4cdb-a094-d48fa8d412ee,  x     mm x   mm Internal Prefinshed Door   Vicaima Dekodor SD Range  FD    Ash Finish ,DIY Tools   Materials , Doors   Windows,  x     mm x   mm Internal Prefinshed Door   Vicaima Dekodor SD Range  FD    Ash Finish  Immaculate Condition   Will Not Be Disappointed  Ash Finish   Door Fully Finished   Ready To Hang    Door Available  Superb Door   A Real Bargain  FD Door      Minute Fire Rating  Full Solid Door     x FD       mm x    mm   Code         Fire Rated   Solid Core   FD Door           Door furniture not included  Collect from Gosforth NE  or can arrange local delivery,10.0,Newcastle  Tyne and Wear
2ee50c9e-65e3-4c22-8544-5cf35dc68e36,Cabinet handles ,DIY Tools   Materials , Doors   Windows,   x brushed steel cabinet handles plus   x hinges excellent condition ,10.0,East End  Glasgow
c78bc4b7-37cf-43eb-be7f-bcfe25392a8c,Cobblers tool ,DIY Tools   Materials , Hand Tools   Other Hand Tools,Free standing tool for use when cobbling repairing shoesBlackBeen used but still solid,10.0,Rotherham  South Yorkshire
143e9f46-6753-469e-9774-65f4be370893,spit gun    E ,DIY Tools   Materials , Power Tools   Other Power Tools,spit gun    E for sale  works perfectly  nearly new  extra battery  collection only ,250.0,Rochester  Kent
246d88c1-4a00-4f30-abdb-db8dcbbd996d,One pine wooden doors ,DIY Tools   Materials , Doors   Windows,Two pine wooden solid doors good condition got some makes than would fill       x        inch    each ,10.0,Withernsea  East Yorkshire
55876441-85a0-44e5-8ab6-759d3c9736d3,Old vintage wooden steps ,DIY Tools   Materials , Ladders   Handtrucks,Vintage wooden steps good condition a bit of rot on side support  Can be replaced easily  ft high ,10.0,Withernsea  East Yorkshire
86fa6d8f-15f1-4f27-9504-6966c8e5dc73,Unopened garage floor paint ,DIY Tools   Materials , Building Materials   Other Building Materials,Bargain at     Unopened garage floor paint   Posted by Linda in Building Materials  Other Building Materials in Newport on Tay     February     ,20.0,Newport on Tay  Fife
c197770f-139b-4186-838f-d41796093e0c,Plastic gutter ,DIY Tools   Materials , Building Materials   Guttering   Drainage,Three lengths white plastic gutter good condition    foot ideal for sheds ,10.0,Withernsea  East Yorkshire
10ebe477-4dd1-460c-829c-a337c764e930,Makita BTP   Z Impact Combi Driver Drill   v Cordless new ,DIY Tools   Materials , Power Tools   Drills,Makita BTP   Z Impact Combi Driver Drill All in one   v Cordless new  any questions please call or text               collect in Parkstone  ,60.0,Bournemouth  Dorset
a9aebe7e-17d6-40d0-8f00-6bb6950674d5,Kingspan Celotex PIR Insulation Rockwool Plasterboards ,DIY Tools   Materials , Building Materials   Insulation,We have Kingspan Celotex insulation in stock with free delivery covering the most of the UK       mm by     mm sheets foil on both sides  Cavity bats  wool acoustic  EPS insulation and PLASTERBOARDS Call               Or DM me  ,20.0,Birmingham City Centre  West Midlands
1c13765a-bc3b-4219-ae34-bf73ab17ae71,NEW Scaffold Boards     Sizes ,DIY Tools   Materials , Wood   Timber,Brand new    mm      wide scaffold boards  available in          mtr    ft    mm thick     mtr   ft    mm thick   Either size     each Buy         Buy          Delivery only  collection not available   DM with location for quote,21.0,Carrickfergus  County Antrim
3b063a6d-bc85-4d26-9cb9-4e5bd936a524,Washing machine ,Appliances , Washing Machines,Whirlpool  Unfortunately the bearings need replacing  Might be useful for parts Free to collector,0.01,Burnham on Sea  Somerset
bdf33c86-b5bd-410a-a57a-098742c22bbd,Premium Shiplap  TGV and Loglap  Deals on bulk  Fast Delivery ,DIY Tools   Materials , Building Materials   Other Building Materials,Treated and Untreated Softwood Timber Cladding Shiplap Loglap and TGV available at trade prices  Discounts on bulk  Available in  m     m     m     m and    m for NEXT DAY DELIVERY  subject to availability  PLEASE ENQUIRE FOR PRICELIST or order direct  Just google Selvans Timber for website and Facebook page   Discount applied at checkout Based in Portsmouth  We deliver across South Coast daily  Delivery usually between          We also delivery nationwide using courier  Anything we can help with please let me know  Loads more timber products available including c   Timber  Sleepers  Ply  Scaffold Boards and Loads More            Thanks JakeSelvans Timber,5.0,Southampton  Hampshire
ef59879e-008b-47dc-ab64-337235765801,Wickes Mix in the Tub Mortar     kg ,DIY Tools   Materials , Building Materials   Cement  Mortar   Aggregates,Bought a lot of this for a project we are no longer doing  bought for    a tub willing to sell for    a tub,5.0,Hetton le Hole  Tyne and Wear
b9a1d751-8e3a-4c2b-a581-e220736d03ac,Longspan Shelving ,DIY Tools   Materials , Building Materials   Other Building Materials,Long Span Shelving    Heavy Duty Used Shelving in excellent condition   like new    Heavy duty    kg per shelf    Nationwide delivery   fitting available   Comes with inch thick Chipboard    Republic of Ireland customers can purchase VAT free with a valid IE VAT number    Nationwide Delivery available    Call us for a quote today                 Visit our  azilracking  for a full range of products available including pallet racking  tyre racking  container racking and longspan shelving  cantilever racking  mesh shelving and mezzanine floors  ,1.0,Armagh  County Armagh
510c7259-b2c4-4995-b550-21d1f2a20989,Karcher Hot Water Pressure Washer HDS    C    v Diesel ,DIY Tools   Materials , Garden Power Tools   Pressure Washers,Karcher HDS    C    v hot water pressure washer  Diesel powered   Used but in a good condition   Collection only,,Team Valley Trading Estate  Tyne and Wear
100146c4-1df3-4f29-a4e1-e672953dafd3,MERLIN GERIN MULTI   C  N   PHASE ISOLATOR    V AC ,DIY Tools   Materials , Building Materials   Other Building Materials,MERLIN GERIN MULTI   C  N   PHASE ISOLATOR    V ACCAN POST TO ANYWHERE IN THE UK,2.5,Southampton  Hampshire
1a62afe3-2527-40d4-a0a4-dbe164d84bee,Pair of sash cramps  In need of a good clean up  but work fine  ,DIY Tools   Materials , Hand Tools   Clamps   Vices,Pair of sash cramps  will need some good old fashioned tlc  but will work fine   ,10.0,Gloucester Road  Bristol
2436e390-62f4-4b0b-b82f-a2078d496fa9,Guttering assortment  ,DIY Tools   Materials , Building Materials   Guttering   Drainage,I have for sale a selection of mainly Hunter white plastic guttering  Could be of use to anyone building a shed  porch summerhouse etc  Some of it has been used  but it s all in working order  I need it out of the way so being sold as a job lot  Fixed price  no offers please ,20.0,Sudbury  Suffolk
a0580849-ca16-4e4b-9c03-eafd4ceefdda, lb pick axe  ,DIY Tools   Materials , Garden Hand Tools   Other Garden Hand Tools,Garage clear out  I have an old but unused  lb pick axe for sale  There is a very slight bend in the handle  but not enough to affect it s use  Otherwise it s in as new condition  Fixed price  buyer to collect ,15.0,Sudbury  Suffolk
6d14d667-74a0-4df1-99fc-e833e053257b,Paslode nail gun ,DIY Tools   Materials , Power Tools   Nailers   Staplers,Paslode IM      lilon nail gun  Excellent condition  recently serviced       If this ad is still on it s still for sale  ,320.0,Airdrie  North Lanarkshire
a10af67a-2154-4d83-b226-458e97038db6,Henry wet and dry hoover ,DIY Tools   Materials , Power Tools   Wet Dry Vacuums,Good condition  Henry wet and dry hoover Collection welcome or can deliver local for small fee local  ,95.0,Thurmaston  Leicestershire
1f971d1b-d7b8-40c0-a291-b274216c1e8d,spit gun    E ,DIY Tools   Materials , Power Tools   Other Power Tools,spit gun    E for sale  works perfectly  reason for sale is not needed no more   collection only ,200.0,Rochester  Kent
4fed57d0-40ca-4eeb-91fb-59c993f013f5,Wall mounted mixer tap ,DIY Tools   Materials , Plumbing   Central Heating,Polished chrome  wall mounted mixer tap  Modern design  Includes tap and back plate ,20.0,Llandaff  Cardiff
99507553-edbd-4114-9d62-54c32437681e,  x Timber ,DIY Tools   Materials , Wood   Timber,size on post usedcollection only west bromwich no delivery   x Timber  Posted by Natalee in DIY Tools   Materials  Wood   Timber in Sandwell     February     ,10.0,Sandwell  West Midlands
42030737-6ac0-41ae-b3f5-37444bda5c96,Metal Galvanized flat sheet  x ft ,DIY Tools   Materials , Building Materials   Other Building Materials,Metal Galvanized flat sheets  x ft    m Not stainless steel  Ideal for all DIY projects Rrrp     each bargain price     Contact for more information thankyou,32.0,Bradford  West Yorkshire
2b6e9f7b-7a59-406c-bf7c-017c304d4491,Two pieces of     inch square high speed steel lathe toolbits ,DIY Tools   Materials , Hand Tools   Other Hand Tools,Two pieces of     inch square high speed steel lathe toolbits Never used  Still in box  inches long approx Ideal model engineers lathe ,8.0,Brighton  East Sussex
77caf127-d93b-4861-9487-480eeb9eb5c0,Tool box ,DIY Tools   Materials , Tool Storage   Workbenches,Sortimo stacking box s x  Tool box   Posted by Mark in DIY Tools   Materials  Tool Storage   Workbenches in Doncaster     February     ,20.0,Doncaster  South Yorkshire
77df6829-9ccc-42cf-8b30-69008e8334b6,Bench ,DIY Tools   Materials , Tool Storage   Workbenches,Bench Bench   Posted by Susan  in DIY Tools   Materials  Tool Storage   Workbenches in Llanedeyrn     February     ,20.0,Llanedeyrn  Cardiff
f5b5a2c5-8a5e-48bb-ac56-c54b5e0ce306,Homelux Brass Effect Square Edge Tile Trim   mm x     mm ,DIY Tools   Materials , Building Materials   Ceramic Tiles,Homelux Brass Effect Metal Square Edge Tile Trim   mm x     mm  Brand New  have   left  bought way too many for project Depth    mm  Length   m  Metal not plastic  price     each  Will deliver free of charge within Wishaw  Motherwell  Hamilton  Glasgow south area  ,15.0,Motherwell  North Lanarkshire
0c2f16d1-05b9-4e73-9ee9-f1730b0698ee,Rainfall shower  concealed valve  ,DIY Tools   Materials , Plumbing   Central Heating,Polished chrome shower including Large rainfall shower headHandheld shower head with bracketConcealed valve fittingNeeds cleaning up  but very good quality and nice looking shower ,45.0,Llandaff  Cardiff
d3fc6a2e-2508-4abc-9857-ec1d94e58f6b,Morse Taper dormer H S S DRILL SIZE       inch diameter   morse taper ,DIY Tools   Materials , Hand Tools   Other Hand Tools,Morse taper dormer H S S DRILL SIZE       inch diameter Number two morse taper ,4.0,Brighton  East Sussex
ea5ecdc9-b99e-486e-82ad-769c58d4b340,Mixer tap ,DIY Tools   Materials , Bathroom Fixtures   Bathroom Taps   Mixers,Mint condition  will by byno scratches used  bath mixer tap  collection only    ,10.0,Bootle  Merseyside
df547159-6975-4c30-915a-3400b3a86dea,Bosch   v impact drill and   v drill heavy duty ,DIY Tools   Materials , Power Tools   Drills,Good condition Bosch   v impact and drill set in sortimo box Bosch   v impact drill and   v drill heavy duty   Posted by Mark in Power Tools  Drills in Doncaster     February     ,70.0,Doncaster  South Yorkshire
ab104214-824b-40c5-9b4a-7533ce60f537,Sack truck  stair climbing  ,DIY Tools   Materials , Ladders   Handtrucks,These are described as  stair climbing    They don t do it on their own   They have to pushed or pulled but they have triple wheels to help get up and down steps ,10.0,Crystal Palace  London
d430d795-8cc7-4da0-ad9a-f4eff837fb5b,Plaster cement paddle mixer ,DIY Tools   Materials , Power Tools   Other Power Tools,Duplex paddle plaster   mortar mixer       w     v power   Mind uses in good condition  Electric service tested   Only coming with one paddle attachment  For quick sale just      ,40.0,Southampton  Hampshire
c2491e2e-3490-4ebe-9e9d-1671d5bc28d3,Jewsons industrial wet dry vacuum  ,DIY Tools   Materials , Power Tools   Wet Dry Vacuums,New never used   l vacuum with all accessories  Box is a little tatty   Wet and dry       no offers  ,40.0,Seaford  East Sussex
3e36ca49-7bab-4164-9d3b-f9b20be7198f,  Kingspan Celotex Rockwool Plasterboard   ,DIY Tools   Materials , Building Materials   Insulation,We have Kingspan Celotex insulation in stock with free delivery covering most of the uk        mm by     mm sheets foil on both sides   Cavity bats  wool  acoustic  EPS insulation and PLASTERBOARDS   Call               Or DM me   ,20.0,Woking  Surrey
86a87fa4-5ba0-425c-9ed5-da21f92baed3,SNAP ON TOOL BOX ,DIY Tools   Materials , Tool Storage   Workbenches,Snap on tool box for sale with tools inside  Feel free to message me about the box  It was my dads who s passed away recently and I have no use for it  Collection only ,,Featherstone  West Yorkshire
26a39b45-238e-422a-9acd-f6048575e3f3,Plastisol Coated Box Profile Roofing Sheets  galvanised roof sheets  Roof Panels ,DIY Tools   Materials , Building Materials   Other Building Materials,ITEM DESCRIPTION This listing is for     heavy duty galvanised Steel profil panel only  Profile Roofing Sheets     mm    These sheets are    m long by    mm       mm wide  Each sheet covers    mm    m  Cover  Length     mm and     mm in stock Width    mm      m Colour Galvanised   Silver     m x   cm       m x    m     m x        m x           m long cappings     Galvanised Steel profile Roof sheets   Walls   Cladding Roofs  as used in the Self Storage industry to form individual storage rooms  Perfect for Cladding buildings Roofing and many more uses  Collection delivery at charge            ,14.0,Harlow  Essex
a6f79605-4507-4811-abae-dc971f00c082,Benford Half Bag Concrete Mixer ,DIY Tools   Materials , Power Tools   Concrete Mixers,Benford Half Bag Cement Mixer   Newly painted  immaculate drum  with new petrol tank and in good working order  ,250.0,Wadebridge  Cornwall
218116be-76e1-49f4-ba6c-e05c77a1e938,  Kingspan Celotex Insulation PIR Rockwool Plasterboard   ,DIY Tools   Materials , Building Materials   Insulation,We have Kingspan Celotex insulation in stock with free delivery covering the most of the UK       mm by     mm sheets foil on both sides  Cavity bats  wool acoustic  EPS insulation and PLASTERBOARDS Call               Or DM me  ,20.0,Rainham  London
6b0f124c-aaed-4845-a11a-483b8c7bde0a,pan tiles Rooftiles handmade new old English from       to       each    colours very good seconds ,DIY Tools   Materials , Building Materials   Roofing   Ventilation,NOTICE  a pallet is         COD can be arranged                    Handmade old English clay pan tiles  seconds  in four different colours  These are seconds which mainly consist of small chips lime blows pits and minor cracks  Many of which are often covered up when laid with the over lap of each tile   All tiles are new not second hand      tiles per pallet       tiles per metre  Can deliver with a brick grab lorry and put them were you want or bring them with a transport company at extra charge    These tiles are well suited to matching in with older tiles or on new builds such as houses outbuildings barn conversions  stables  garages etc                         all are SECONDS  some tiles may have a few blemishes or discoloring on the surface  mostly due to calcium carbonate inclusions naturally present in the raw clay  There could be small firing cracks or slight warps etc but as you can see from my photos  there are all very good     Size of tile      mm x     mm   min roof pitch    degree   batten spacing     mm fixed gauge   cover capacity per m       tiles    weathered pan tiles  ridge tiles  left hand verge tile and half   hogbacks ridges  Lincoln pan tile  French tiles  corrugated tiles  plain tiles  natural clay rosemary tiles available     These pan tiles are traditionally made in coal fired kilns in England and are a rich blend of deep oranges through to reds  In time the tiles will weather down to give a more mature appearance      Size of tile      mm x     mm     all Ridge Tiles Are perfect    ,0.3,Hull  East Yorkshire
4c0f06f7-9dac-488e-8615-8c691ea3e094,  m long wooden garden landscaping railway sleepers pressure treated ,DIY Tools   Materials , Wood   Timber,Brand new   m long railway sleepers     x         collection from WA   or delivery is a option depending on quantity and distance at buyers cost for any other enquiries please call                   x   x       each    x   x       eachOak sleepers     x   x        each    x   x        each,35.0,Sandbach  Cheshire
bc8c7453-bf76-43a4-b343-7050e75194ff,Condensing oil burner ,DIY Tools   Materials , Plumbing   Central Heating,Indoor warm flow    powered condensing unit high efficiency had to be replaced due to extension on the house not powerful enough for the extra radiators Serviced annually running perfect Circulating pump included ,200.0,Newtownstewart  County Tyrone
dbcc8045-1ecf-44b0-be71-30dbeabd9ed9,Royal Doulton Pedestal Wash Basin ,DIY Tools   Materials , Bathroom Fixtures   Sinks   Basins,Royal Doulton Pedestal Wash Basin in very good condition with taps as shown in the picture  disconnected and ready for pick up  I can deliver locally  ,40.0,Greenock  Inverclyde
12a46b69-cc06-4eaf-af26-5f2beb4abb56,Reclaimed     scaffold boards ,DIY Tools   Materials , Wood   Timber,Great condition reclaimed scaffold boards     meter long     eachFor any other enquiries please call            ,20.0,Crewe  Cheshire
596c53a4-15fd-4cf9-a98c-baa34a41bf97,LOOKING FOR  x  slabs ,DIY Tools   Materials , Building Materials   Other Building Materials,hi i am looking for    used  x   slabs  or if you have any    in or a round dundee thanks,,Dundee
07f5e603-9fff-44fe-b186-baf2e5322a41,Echo HCA      Long Reach Petrol Hedge Trimmer   Spares or Repair ,DIY Tools   Materials , Garden Power Tools   Hedge Trimmers,For Spares or Repair This machine does start and runs for a short period and then cuts out  Thereafter  it becomes hard to start  The cutting blades can be seen running  I am led to believe it needs a carburettor overhaul  but I am no expert  so it is sold as seen  This is a great piece kit for dealing with tall hedges  The cutting blades are adjustable through     degrees ,60.0,Ringwood  Hampshire
6bf2bfcc-e649-41f6-985e-6e330bd2d76c,Two pickavan thread files ,DIY Tools   Materials , Hand Tools   Other Hand Tools,One whitworth and one metric  Metric                                  all metric ditch Whitworth                         Great addition to the toolbox,16.0,Brighton  East Sussex
340c58e1-bf10-4fb9-9595-78b35943d94d,Blanco IF double kitchen sink ,DIY Tools   Materials , Bathroom Fixtures   Sinks   Basins,Brand new still in the box come with fixings also      new want   ,40.0,Skelmersdale  Lancashire
da6d3a47-19ec-415f-8ba1-4061f515e92e,   v Bosch jigsaw ,DIY Tools   Materials , Power Tools   Saws,Good condition    v Bosch jigsaw    v Bosch jigsaw   Posted by Mark in Power Tools  Saws in Doncaster     February     ,35.0,Doncaster  South Yorkshire
43e2ff9d-ec73-4f55-a241-32ab1fae4548,Telescopic wickes ladder   m    metres ,DIY Tools   Materials , Ladders   Handtrucks,Wickes aluminium      foot     metres  telescopic  double ladder       metres  heavy duty Great condition Collection from M   area    ,50.0,Manchester
741a890d-97a8-4406-9750-83a8c8f87499,Eastwing claw hammer ,DIY Tools   Materials , Hand Tools   Hammers   Mallets,Eastwing   oz claw hammer       No postage sorry  If the ad is still on it s still for sale                     ,25.0,Airdrie  North Lanarkshire
aa1813ba-32f0-4c86-b3c7-67fa7f8a136d, x Timber ,DIY Tools   Materials , Wood   Timber,size on post collection only west bromwich no delivery Timber   Posted by Natalee in DIY Tools   Materials  Wood   Timber in Sandwell     February     ,10.0,Sandwell  West Midlands
6b100427-1cc6-4a7d-8f89-ec54113be727,Status Black Wavy   fin Oil Filled Radiator Brand New ,Appliances , Home Appliances   Heating  Fires   Surrounds,Brand New Status Black Wavy   Fin Oil RadiatorUnique Wavy fins to help maximise heat distribution  Heat Settings Adjustable ThermostatOverheat ProtectionPick up from LS   Delivery Available within Leeds for petrol cost ,35.0,Shadwell  West Yorkshire
43aa8121-6ba6-44d6-b7a2-2e6a06f7f159,tools pipe wrenches molegrips footprints choice of      read info ,DIY Tools   Materials , Hand Tools   Other Hand Tools,Items are   pair of FOOTPRINTS adj  pipe grips   of which are  inch in length     at  inch     at   inch  PIPE GRIPS X    MOLE GRIPS X      prices from    to    EACH ITEM collection only  also check out my other tools advertised for sale  view profile   short axes available but not shown due to gumtree rules,4.0,Rochdale  Manchester
bdc59f21-8d8a-4d99-acfc-0adff01b4d86,Timber ,DIY Tools   Materials , Wood   Timber,size on post collection only west bromwich no delivery Timber   Posted by Natalee in DIY Tools   Materials  Wood   Timber in Sandwell     February     ,25.0,Sandwell  West Midlands
334d59b8-7b52-4d28-8d42-c20dd9a6f667,Bricks ,DIY Tools   Materials , Building Materials   Bricks  Blocks   Lintels,Free Bricks  Posted by Peter in Building Materials  Bricks  Blocks   Lintels in Bathgate     February     ,0.0,Bathgate  West Lothian
043c3a51-5f22-4274-8381-122c7931f2a3,osb board ,DIY Tools   Materials , Wood   Timber,size on post    collection only west bromwich no delivery osb board   Posted by Natalee in DIY Tools   Materials  Wood   Timber in Sandwell     February     ,20.0,Sandwell  West Midlands
fc8c1813-b4d8-4b23-aa91-f669e696c9f9,Blanco Fleet mixer kitchen tap ,DIY Tools   Materials , Bathroom Fixtures   Bathroom Taps   Mixers,Brand new in the box     new want    Blanco Fleet mixer kitchen tap  Posted by Tom in Bathroom Fixtures  Bathroom Taps   Mixers in Skelmersdale     February     ,40.0,Skelmersdale  Lancashire
bd8a6251-1f13-4f82-bb6e-4bb0ba43ea7a,STANLEY FATMAX     OPEN TOTE TOOL BAG   USED ,DIY Tools   Materials , Tool Storage   Workbenches,STANLEY FATMAX     OPEN TOTE TOOL BAG   USED WITH NEW UNUSED STRAP  Good used condition with signs of paint   see pictures for further detailsCollection only        Beaconsfield  Bucks  HP Buckinghamshire HP ,25.0,Beaconsfield  Buckinghamshire
78792d6b-769b-4d9b-90e6-d6c3c062d9c6,Concrete sandtoft mercian roof tiles ,DIY Tools   Materials , Building Materials   Roofing   Ventilation,Hi I have for sale between     and     concrete sandtoft mercian roof tiles  Height    mm Width      mm     each or      the lot buyers collect ,300.0,Bartley Green  West Midlands
ed7a05fd-ea40-409b-8326-5bb047d157d2,Tools ,DIY Tools   Materials , Hand Tools   Other Hand Tools,Four different saws and a sprite level all in working order will sell altogether as one lot    or singles ,4.0,Plymouth  Devon
0690df65-07ba-40d8-9434-3f108205126b,Stoves   Ring Range Cooker ,Appliances , Ovens  Hobs   Cookers   Other Ovens  Hobs   Cookers,Stoves Sterling R    DFT   Ring Range Cooker with two multifunctional electric ovens  separate grill and dish warmer  Used but well maintained  Price inclusive of extractor fan  Sensible offers only  Collection only ,150.0,North Shields  Tyne and Wear
d53533c3-7849-433d-b615-28bee1c4dff7,Free standing gas cooker with eye level grill  ,Appliances , Ovens  Hobs   Cookers   Cookers   Freestanding,Flaval FHLG   Gas Cooker    months old    cm wide     cm deep and   cm high  Fitted with   ft Connecting Hose ,100.0,New Town  Edinburgh
84e68ebc-5dd8-4896-b080-cb8492d4271b,Aga   Oven Deluxe ,Appliances , Ovens  Hobs   Cookers   Other Ovens  Hobs   Cookers,Aga   oven deluxe  Re  conditioned  Cream colour    Hobs  simmering plate  boiling plate    ovens  Simmering oven  Roasting oven  Cast Iron  Enamel finish  Chrome lids Free standing with plinth  Electric     amp  Vented  Thermostat   Measurements  W     mm  H        with plinth   L       Condition  very good  Signs of slight wear on hot plates  Genuine reason for sale as moving house  Buyer to arrange dismantle and collection  I can provide details of a local service engineer  who is able to dismantle and install at your cost     ,,Boughton Monchelsea  Kent
6d15304c-3d96-4afb-a5f0-a5dadc816acb,Beiling Cookcentre    GProf    cm Gas range cooker   stainless steel ,Appliances , Ovens  Hobs   Cookers   Cookers   Freestanding,Almost new Beiling gas range cooker   ovens  hobsDimensions  cm  H   x W   x D  LED clockPush Button ignition Electric timerCustomer review       ratingRRP          Prices to sell   Only   months old Collection  Haslemere ,450.0,Haslemere  Surrey
6c09297a-5b0b-4683-a9a3-01a404f6ed1a,CANDY FRIDGE FREEZER WHITE   MONTHS WARRANTY AT RECYK APPLIANCES ,Appliances , Fridge Freezers,  months warranty  Free delivery in Wolverhampton Small cost to areas around Wolverhampton  Card payment accepted  For more information contact  Recyk Appliances    Leslie RoadPark VillageWolverhamptonWV    BU            Open Mon to Fri     am        pmSaturday      am to      pmWe sellFridge freezers Washers Cookers Dryers Fridges Freezers Dishwashers  ,120.0,Wolverhampton  West Midlands
a516f01c-bf62-4985-b356-95a109827a51,Freezer Room Condenser unit      model       Delivery available ,Appliances , Fridge Freezers,Freezer Room Dimensions     mm x     mm x     mm hight Condenser unit      model      Delivery available,,Scarborough  North Yorkshire
ec75bfa1-4214-45a0-bd8f-aa220f267542,Classic SMEG Fridge Freezer Black ,Appliances , Fridge Freezers,Lovely black SMEG Fridge Freezer in full working order  Complete with instructions    The sides of the fridge are marked with emulsion paint  as you can see in the photos  It looks great from the front so would work if positioned with the sides hidden by units or against a wall as we had it   Available for immediate collection from SW      ,100.0,Wimbledon  London
9bbd1d84-9da3-45ac-bd18-e69e820c570e,Slow Cooker     Litre Brand New ,Appliances , Small Appliances   Microwave Ovens,STATUSSAN ANTONIO   L   WSTAINLESS STEEL AND BLACKOVAL SLOW COOKEREasy clean non stick ceramic bowlRemovable bowl  heat settings,30.0,Shadwell  West Yorkshire
0389e264-db30-461c-ad95-2f253a2117e3,  Fin Black Wavy Oil Filled Radiator Heater Brand New ,Appliances , Home Appliances   Heating  Fires   Surrounds,Brand New Status Black Wavy   Fin Oil RadiatorUnique Wavy fins to help maximise heat distribution  Heat Settings Adjustable ThermostatOverheat ProtectionPick up from LS   Delivery Available within Leeds for petrol cost ,35.0,Roundhay  West Yorkshire
4e3516c2-fc19-4566-b9aa-d3e4a52b26b8,Beko Washing Machine   Spares or Repairs ,Appliances , Washing Machines,Beko Washing Machine Model   WMA   W Works well but now does not heat water so sometimes will not complete heated washing programs Ideal Repair or for Spares,10.0,Twickenham  London
5fb51075-5681-4bd7-a92c-e5d900d09cc1,slow cooker ,Appliances , Small Appliances   Slow Cookers,morphy  richards slow cooker red   black in good working order pick up only can t  deliver ,3.0,Preston  Lancashire
f3b3b407-9074-4a9e-9453-89d438958c3a,Fridge   freezer ,Appliances , Fridge Freezers,Working Beko fridge freezer Plastic trays in freezer  one is damaged and the other missing     buyer collects from Ellesmere Port,50.0,Bromborough  Merseyside
893a2e4e-f01b-463d-a47f-414cd3da5da4,BEKO FRIDGE FREEZER WHITE WITH WATER DISPENSER AT RECYK ,Appliances , Fridge Freezers,  months warranty  Free delivery in Wolverhampton Small cost to areas around Wolverhampton  Card payment accepted  For more information contact  Recyk Appliances    Leslie RoadPark VillageWolverhamptonWV    BU            Open Mon to Fri     am        pmSaturday      am to      pmWe sellFridge freezers Washers Cookers Dryers Fridges Freezers Dishwashers  ,120.0,Wolverhampton  West Midlands
82c9fd2e-db3d-48cf-ad5e-b8529dc0fa76,BEKO FRIDGE FREEZER WITH WARRANTY AT RECYK APPLIANCES ,Appliances , Fridge Freezers,  months warranty  Free delivery in Wolverhampton Small cost to areas around Wolverhampton  Card payment accepted  For more information contact  Recyk Appliances    Leslie RoadPark VillageWolverhamptonWV    BU            Open Mon to Fri     am        pmSaturday      am to      pmWe sellFridge freezers Washers Cookers Dryers Fridges Freezers Dishwashers  ,120.0,Wolverhampton  West Midlands
1b74cf9d-f64d-4b35-9a44-fe012b26f7e9,Brand new Russell Hobbs Illuminating Glass Kettle     Litre       Watt ,Appliances , Small Appliances   Kettles   Toasters   Kettles,    Litre glass kettle with brushed stainless steel accentsBlue illumination on boilSave up to    percent energy saving by boiling one cup      ml  vs   LitreMake sure at least   minutes have passed between one usage and another AND that there is always   cl of water in the kettle at any useRRP     offer prices    Prices will go down till is soldBrand new and never been used,35.0,Cheadle Hulme  Manchester
c159adc5-6a2b-4b65-8e0a-e4265ff70484,Gas fire ,Appliances , Home Appliances   Heating  Fires   Surrounds,Straxgas Theme    gas fire  like new  Perfect condition  Buyer to collect  OFFERS,0.0,Plymouth  Devon
83421a36-eed5-4f6b-9f1b-13482374bb07,FRIDGEMASTER FRIDGE FREEZER BLACK   MONTHS WARRANTY AT RECYK APPLIANCE ,Appliances , Fridge Freezers,  months warranty  Free delivery in Wolverhampton Small cost to areas around Wolverhampton  Card payment accepted  For more information contact  Recyk Appliances    Leslie RoadPark VillageWolverhamptonWV    BU            Open Mon to Fri     am        pmSaturday      am to      pmWe sellFridge freezers Washers Cookers Dryers Fridges Freezers Dishwashers  ,100.0,Wolverhampton  West Midlands
32799b16-85b8-4e71-bce5-3bd6ea615aff,  x Kitchen Glass Splashback Boxed  Heavy Black Glass w ,Appliances , Ovens  Hobs   Cookers   Cooker Hoods   Splashbacks,  x Kitchen Glass Splashback  Boxed    x Black Glass All heavy glass sheets  Sizes in pictures      each  We are in Penylan  Cardiff,20.0,Penylan  Cardiff
